#"Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)","Speed (ns/day)"
83000,166.00000000006452,-65674.54828774954,12397.012889699783,-53277.53539804975,295.9249649179763,37.861844078401376,1.4224547968621655,46.7
83500,167.0000000000693,-65607.43210605395,12423.594885021244,-53183.83722103271,296.559494873131,38.255089508262266,1.4078325895888317,46.7
84000,168.00000000007407,-65491.538225592536,12207.709574852111,-53283.82865074043,291.4061685511758,37.93914864633983,1.4195564120167794,46.7
84500,169.00000000007884,-65383.16530537885,12165.597551672206,-53217.56775370664,290.40092647447426,38.120599558474375,1.4127994404903537,44.5
85000,170.00000000008362,-65474.53308126404,12266.45697145629,-53208.07610980775,292.80850808520654,37.73138999818967,1.4273728513567467,46.7
85500,171.0000000000884,-65668.26279981314,12553.42843956275,-53114.83436025039,299.658708402609,37.8803262155496,1.4217607689255223,46.7
86000,172.00000000009317,-65402.99796907015,12418.094423649867,-52984.90354542028,296.42819519208365,37.70295636852783,1.4284493025147975,46.6
86500,173.00000000009794,-65681.91882411015,12576.470712683955,-53105.448111426194,300.20874282829624,37.72951832041708,1.4274436601599862,46.6
87000,174.00000000010272,-65526.51560171796,12530.696706272194,-52995.818895445766,299.1160867697702,37.70912115793852,1.428215775748237,46.7
87500,175.0000000001075,-65549.60040586368,12476.260368526488,-53073.340037337184,297.81665508562264,37.628435030313746,1.4312782788862202,46.6
88000,176.00000000011227,-65682.8689012378,12572.692915523421,-53110.17598571438,300.118564290761,37.699792661793595,1.4285691757119372,46.6
88500,177.00000000011704,-65464.58502186775,12197.013870742043,-53267.57115112571,291.1508549613856,37.86364993250451,1.422386954859717,46.6
89000,178.00000000012182,-65611.85987490135,12365.482080010333,-53246.377794891014,295.172303463624,37.73688891759468,1.4271648583690986,46.6
89500,179.0000000001266,-65445.82745412058,12305.857681134079,-53139.9697729865,293.74902930050916,38.181614200157725,1.410541771362483,46.6
90000,180.00000000013137,-65535.52625475919,12539.772617010465,-52995.75363774873,299.3327348115782,38.09788186527614,1.4136418900615184,46.6
90500,181.00000000013614,-65436.873848819574,12291.256266317847,-53145.61758250173,293.40048379154734,38.05274039669397,1.4153188749593577,46.6
91000,182.00000000014091,-65505.00222529162,12394.496835866265,-53110.50538942535,295.86490503508026,37.53051259071573,1.4350126872685576,46.6
91500,183.0000000001457,-65558.44637720373,12385.621851502772,-53172.824525700955,295.65305323983074,37.66704732204503,1.4298110830643525,46.6
92000,184.00000000015046,-65754.1609839805,12427.054012856397,-53327.10697112411,296.6420665613572,37.924673087739386,1.4200982458773177,46.6
